timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
0,33.43,48.46,13.41,0.92,0.69,0.91,0.22
100,34.04,49.62,13.69,0.92,0.69,0.91,0.23
200,32.82,47.30,13.13,0.92,0.69,0.92,0.23
300,34.04,49.62,13.69,0.92,0.69,0.92,0.23
400,32.82,47.30,13.13,0.92,0.69,0.92,0.23
500,33.43,48.46,13.41,0.92,0.69,0.92,0.23
600,34.66,50.80,13.97,0.92,0.69,0.91,0.23
700,32.82,47.30,13.13,0.92,0.69,0.92,0.23
800,32.82,47.30,13.13,0.92,0.69,0.92,0.23
900,32.82,47.30,13.13,0.93,0.69,0.92,0.24
1000,32.82,47.30,13.13,0.93,0.69,0.92,0.24
1100,32.82,47.30,13.13,0.93,0.69,0.92,0.25
1200,32.82,47.30,13.13,0.93,0.69,0.92,0.26
1300,34.04,49.62,13.69,0.93,0.69,0.92,0.27
1400,33.43,48.46,13.41,0.93,0.69,0.92,0.27
1500,33.43,48.46,13.41,0.94,0.69,0.93,0.28
1600,33.43,48.46,13.41,0.94,0.69,0.93,0.29
1700,33.43,48.46,13.41,0.94,0.69,0.93,0.30
1800,34.04,49.62,13.69,0.94,0.69,0.93,0.30
1900,34.04,49.62,13.69,0.94,0.69,0.93,0.31
2000,34.04,49.62,13.69,0.94,0.69,0.94,0.32
2100,34.66,50.80,13.97,0.94,0.69,0.94,0.33
2200,35.27,51.99,14.25,0.95,0.69,0.94,0.34
2300,34.66,50.80,13.97,0.95,0.69,0.94,0.35
2400,35.90,53.19,14.53,0.95,0.69,0.95,0.36
2500,39.05,59.38,15.99,0.95,0.69,0.95,0.39
2600,40.33,61.94,16.58,0.96,0.69,0.96,0.42
2700,36.52,54.40,14.82,0.96,0.69,0.96,0.42
2800,37.15,55.63,15.11,0.96,0.69,0.96,0.43
2900,37.15,55.63,15.11,0.96,0.69,0.96,0.43
3000,37.15,55.63,15.11,0.96,0.69,0.96,0.44
3100,37.78,56.87,15.40,0.96,0.69,0.96,0.44
3200,37.78,56.87,15.40,0.96,0.69,0.96,0.45
3300,37.78,56.87,15.40,0.96,0.69,0.97,0.45
3400,38.41,58.12,15.69,0.96,0.69,0.97,0.45
3500,38.41,58.12,15.69,0.96,0.69,0.97,0.46
3600,38.41,58.12,15.69,0.96,0.69,0.97,0.46
3700,39.05,59.38,15.99,0.96,0.69,0.97,0.46
3800,39.05,59.38,15.99,0.96,0.69,0.97,0.47
3900,39.05,59.38,15.99,0.97,0.69,0.97,0.47
4000,39.69,60.65,16.29,0.96,0.69,0.97,0.47
4100,39.69,60.65,16.29,0.97,0.69,0.97,0.47
4200,40.33,61.94,16.58,0.97,0.69,0.97,0.48
4300,40.33,61.94,16.58,0.97,0.69,0.97,0.48
4400,40.33,61.94,16.58,0.97,0.69,0.97,0.48
4500,40.97,63.23,16.89,0.97,0.69,0.97,0.49
4600,41.62,64.55,17.19,0.97,0.69,0.97,0.49
4700,41.62,64.55,17.19,0.97,0.69,0.97,0.49
4800,42.92,67.20,17.80,0.97,0.69,0.97,0.49
4900,41.62,64.55,17.19,0.97,0.69,0.97,0.50
5000,43.58,68.55,18.11,0.97,0.70,0.97,0.50
5100,42.27,65.87,17.49,0.97,0.70,0.97,0.51
5200,42.27,65.87,17.49,0.97,0.70,0.98,0.51
5300,42.92,67.20,17.80,0.97,0.70,0.98,0.51
5400,42.92,67.20,17.80,0.97,0.70,0.97,0.51
5500,43.58,68.55,18.11,0.97,0.70,0.98,0.51
5600,43.58,68.55,18.11,0.97,0.70,0.98,0.52
5700,44.24,69.91,18.42,0.97,0.70,0.98,0.52
5800,43.58,68.55,18.11,0.97,0.70,0.98,0.52
5900,44.24,69.91,18.42,0.97,0.70,0.98,0.52
6000,45.57,72.66,19.05,0.97,0.70,0.98,0.53
6100,44.24,69.91,18.42,0.97,0.70,0.98,0.53
6200,44.90,71.28,18.73,0.97,0.70,0.98,0.53
6300,44.90,71.28,18.73,0.97,0.70,0.98,0.53
6400,44.90,71.28,18.73,0.97,0.70,0.98,0.53
6500,45.57,72.66,19.05,0.97,0.70,0.98,0.54
6600,45.57,72.66,19.05,0.97,0.70,0.98,0.54
6700,45.57,72.66,19.05,0.97,0.70,0.98,0.54
6800,46.24,74.06,19.36,0.97,0.70,0.98,0.54
6900,46.24,74.06,19.36,0.97,0.70,0.98,0.54
7000,46.24,74.06,19.36,0.98,0.70,0.98,0.54
7100,46.24,74.06,19.36,0.97,0.70,0.98,0.55
7200,46.91,75.47,19.68,0.98,0.70,0.98,0.55
7300,46.91,75.47,19.68,0.97,0.70,0.98,0.55
7400,55.18,93.33,23.66,0.98,0.71,0.98,0.56
7500,48.94,79.77,20.65,0.98,0.71,0.98,0.56
7600,48.94,79.77,20.65,0.98,0.70,0.98,0.56
7700,48.94,79.77,20.65,0.98,0.71,0.98,0.56
7800,49.62,81.22,20.98,0.98,0.71,0.98,0.57
7900,49.62,81.22,20.98,0.98,0.71,0.98,0.57
8000,49.62,81.22,20.98,0.98,0.71,0.98,0.57
8100,50.30,82.69,21.30,0.98,0.71,0.98,0.57
8200,50.30,82.69,21.30,0.97,0.71,0.98,0.57
8300,49.62,81.22,20.98,0.98,0.71,0.98,0.57
8400,50.30,82.69,21.30,0.98,0.71,0.98,0.57
8500,50.30,82.69,21.30,0.97,0.71,0.98,0.58
8600,50.30,82.69,21.30,0.98,0.71,0.98,0.58
8700,50.99,84.18,21.64,0.98,0.71,0.98,0.58
8800,50.99,84.18,21.64,0.98,0.71,0.98,0.58
8900,50.99,84.18,21.64,0.98,0.71,0.98,0.58
9000,50.30,82.69,21.30,0.98,0.71,0.98,0.58
9100,52.38,87.18,22.30,0.98,0.71,0.98,0.58
9200,52.38,87.18,22.30,0.98,0.71,0.98,0.58
9300,51.68,85.67,21.97,0.98,0.71,0.98,0.58
9400,52.38,87.18,22.30,0.98,0.71,0.98,0.58
9500,52.38,87.18,22.30,0.98,0.71,0.98,0.59
9600,52.38,87.18,22.30,0.98,0.71,0.98,0.59
9700,52.38,87.18,22.30,0.98,0.71,0.98,0.59
9800,53.07,88.70,22.64,0.98,0.71,0.99,0.59
9900,54.48,91.78,23.32,0.98,0.71,0.98,0.59
10000,53.77,90.23,22.98,0.98,0.71,0.98,0.60
10100,52.38,87.18,22.30,0.98,0.71,0.98,0.60
10200,53.77,90.23,22.98,0.98,0.71,0.98,0.60
10300,53.77,90.23,22.98,0.98,0.71,0.98,0.60
10400,54.48,91.78,23.32,0.98,0.71,0.98,0.60
10500,53.07,88.70,22.64,0.98,0.71,0.98,0.60
10600,53.77,90.23,22.98,0.98,0.71,0.98,0.60
10700,53.77,90.23,22.98,0.97,0.71,0.98,0.60
10800,53.77,90.23,22.98,0.98,0.71,0.98,0.60
10900,54.48,91.78,23.32,0.98,0.71,0.99,0.61
11000,54.48,91.78,23.32,0.98,0.71,0.98,0.61
11100,55.18,93.33,23.66,0.98,0.72,0.99,0.61
11200,54.48,91.78,23.32,0.98,0.72,0.98,0.61
11300,54.48,91.78,23.32,0.98,0.72,0.98,0.61
11400,54.48,91.78,23.32,0.98,0.72,0.99,0.61
11500,55.89,94.90,24.01,0.98,0.72,0.99,0.62
11600,55.18,93.33,23.66,0.98,0.72,0.99,0.62
11700,55.89,94.90,24.01,0.98,0.72,0.99,0.62
11800,55.18,93.33,23.66,0.98,0.72,0.99,0.62
11900,67.62,121.75,29.79,0.98,0.73,0.99,0.68
12000,60.20,104.59,26.11,0.98,0.73,0.99,0.68
12100,60.20,104.59,26.11,0.98,0.73,0.99,0.68
12200,60.20,104.59,26.11,0.98,0.73,0.99,0.68
12300,60.20,104.59,26.11,0.98,0.73,0.99,0.68
12400,60.20,104.59,26.11,0.98,0.73,0.99,0.68
12500,61.66,107.92,26.83,0.98,0.73,0.99,0.69
12600,60.93,106.25,26.47,0.98,0.73,0.99,0.69
12700,60.93,106.25,26.47,0.98,0.73,0.99,0.69
12800,60.93,106.25,26.47,0.98,0.73,0.99,0.69
12900,60.93,106.25,26.47,0.98,0.73,0.99,0.69
13000,60.93,106.25,26.47,0.98,0.73,0.99,0.69
13100,61.66,107.92,26.83,0.98,0.73,0.99,0.69
13200,61.66,107.92,26.83,0.98,0.73,0.99,0.69
13300,61.66,107.92,26.83,0.98,0.73,0.99,0.69
13400,61.66,107.92,26.83,0.98,0.73,0.99,0.69
13500,62.40,109.60,27.20,0.98,0.73,0.99,0.70
13600,63.13,111.30,27.56,0.98,0.73,0.99,0.70
13700,61.66,107.92,26.83,0.98,0.73,0.99,0.70
13800,61.66,107.92,26.83,0.98,0.73,0.99,0.70
13900,62.40,109.60,27.20,0.98,0.74,0.99,0.70
14000,64.62,114.73,28.30,0.98,0.74,0.99,0.71
14100,62.40,109.60,27.20,0.98,0.74,0.99,0.71
14200,62.40,109.60,27.20,0.98,0.74,0.99,0.71
14300,62.40,109.60,27.20,0.98,0.74,0.99,0.71
14400,63.87,113.01,27.93,0.98,0.74,0.99,0.71
14500,71.44,130.82,31.70,0.98,0.74,0.99,0.73
14600,64.62,114.73,28.30,0.98,0.74,0.99,0.73
14700,63.87,113.01,27.93,0.98,0.74,0.99,0.73
14800,64.62,114.73,28.30,0.98,0.74,0.99,0.73
14900,63.87,113.01,27.93,0.98,0.74,0.99,0.74
15000,64.62,114.73,28.30,0.98,0.74,0.99,0.73
15100,64.62,114.73,28.30,0.98,0.74,0.99,0.74
15200,64.62,114.73,28.30,0.98,0.74,0.99,0.74
15300,64.62,114.73,28.30,0.98,0.74,0.99,0.74
15400,64.62,114.73,28.30,0.98,0.74,0.99,0.74
15500,65.36,116.47,28.67,0.98,0.74,0.99,0.74
15600,64.62,114.73,28.30,0.98,0.74,0.99,0.74
15700,65.36,116.47,28.67,0.98,0.74,0.99,0.74
15800,65.36,116.47,28.67,0.98,0.74,0.99,0.74
15900,66.11,118.22,29.04,0.98,0.74,0.99,0.74
16000,66.11,118.22,29.04,0.98,0.74,0.99,0.75
16100,65.36,116.47,28.67,0.98,0.74,0.99,0.75
16200,65.36,116.47,28.67,0.98,0.74,0.99,0.75
16300,66.86,119.98,29.41,0.98,0.75,0.99,0.75
16400,66.11,118.22,29.04,0.98,0.75,0.99,0.75
16500,66.11,118.22,29.04,0.98,0.75,0.99,0.75
16600,66.86,119.98,29.41,0.98,0.75,0.99,0.76
16700,66.11,118.22,29.04,0.98,0.75,0.99,0.76
16800,66.11,118.22,29.04,0.98,0.75,0.99,0.76
16900,66.11,118.22,29.04,0.98,0.75,0.99,0.76
17000,65.36,116.47,28.67,0.98,0.75,0.99,0.76
17100,66.11,118.22,29.04,0.98,0.75,0.99,0.76
17200,66.86,119.98,29.41,0.98,0.75,0.99,0.77
17300,66.86,119.98,29.41,0.98,0.75,0.99,0.77
17400,67.62,121.75,29.79,0.98,0.75,0.99,0.77
17500,66.86,119.98,29.41,0.98,0.75,1.00,0.77
17600,67.62,121.75,29.79,0.98,0.75,1.00,0.77
17700,66.86,119.98,29.41,0.98,0.75,1.00,0.77
17800,66.86,119.98,29.41,0.98,0.75,0.99,0.77
17900,66.86,119.98,29.41,0.98,0.75,0.99,0.77
18000,67.62,121.75,29.79,0.98,0.75,0.99,0.77
18100,67.62,121.75,29.79,0.98,0.75,0.99,0.77
18200,67.62,121.75,29.79,0.98,0.75,1.00,0.78
18300,68.38,123.54,30.17,0.98,0.75,1.00,0.78
18400,67.62,121.75,29.79,0.98,0.75,1.00,0.78
18500,67.62,121.75,29.79,0.98,0.75,1.00,0.78
18600,67.62,121.75,29.79,0.98,0.75,0.99,0.78
18700,68.38,123.54,30.17,0.98,0.75,0.99,0.78
18800,68.38,123.54,30.17,0.98,0.75,0.99,0.78
18900,68.38,123.54,30.17,0.98,0.75,0.99,0.78
19000,69.90,127.16,30.93,0.98,0.75,0.99,0.78
19100,68.38,123.54,30.17,0.98,0.75,1.00,0.78
19200,68.38,123.54,30.17,0.98,0.75,1.00,0.78
19300,69.14,125.34,30.55,0.98,0.75,1.00,0.79
19400,68.38,123.54,30.17,0.98,0.75,1.00,0.79
19500,69.14,125.34,30.55,0.98,0.75,1.00,0.79
19600,69.14,125.34,30.55,0.98,0.76,1.00,0.79
19700,69.14,125.34,30.55,0.98,0.76,1.00,0.79
19800,69.90,127.16,30.93,0.98,0.76,1.00,0.79
19900,69.14,125.34,30.55,0.98,0.76,1.00,0.79
20000,71.44,130.82,31.70,0.98,0.76,1.00,0.79
20100,70.67,128.98,31.32,0.98,0.76,1.00,0.79
20200,69.90,127.16,30.93,0.98,0.76,1.00,0.79
20300,69.90,127.16,30.93,0.98,0.76,1.00,0.79
20400,69.90,127.16,30.93,0.98,0.76,1.00,0.79
20500,70.67,128.98,31.32,0.98,0.76,1.00,0.79
20600,70.67,128.98,31.32,0.98,0.76,1.00,0.80
20700,71.44,130.82,31.70,0.98,0.76,1.00,0.80
20800,69.90,127.16,30.93,0.98,0.76,1.00,0.80
20900,70.67,128.98,31.32,0.98,0.76,0.99,0.80
21000,70.67,128.98,31.32,0.98,0.76,1.00,0.80
21100,69.90,127.16,30.93,0.98,0.76,1.00,0.80
21200,69.90,127.16,30.93,0.98,0.76,1.00,0.80
21300,70.67,128.98,31.32,0.98,0.76,1.00,0.80
21400,70.67,128.98,31.32,0.98,0.76,1.00,0.80
21500,70.67,128.98,31.32,0.98,0.76,1.00,0.80
21600,69.90,127.16,30.93,0.98,0.76,1.00,0.80
21700,71.44,130.82,31.70,0.98,0.76,1.00,0.80
21800,70.67,128.98,31.32,0.98,0.76,1.00,0.80
21900,72.21,132.68,32.09,0.98,0.76,1.00,0.80
22000,70.67,128.98,31.32,0.98,0.76,1.00,0.80
22100,70.67,128.98,31.32,0.98,0.76,1.00,0.80
22200,70.67,128.98,31.32,0.98,0.76,1.00,0.80
22300,71.44,130.82,31.70,0.98,0.76,1.00,0.81
22400,73.77,136.43,32.88,0.98,0.76,1.00,0.81
22500,73.77,136.43,32.88,0.99,0.77,1.00,0.81
22600,71.44,130.82,31.70,0.98,0.77,1.00,0.81
22700,73.77,136.43,32.88,0.98,0.77,1.00,0.81
22800,72.21,132.68,32.09,0.98,0.77,1.00,0.81
22900,73.77,136.43,32.88,0.98,0.77,1.00,0.81
23000,72.21,132.68,32.09,0.98,0.77,1.00,0.81
23100,72.21,132.68,32.09,0.98,0.77,1.00,0.81
23200,72.21,132.68,32.09,0.99,0.77,1.00,0.81
23300,72.21,132.68,32.09,0.99,0.77,1.00,0.81
23400,74.55,138.32,33.27,0.98,0.77,1.00,0.81
23500,72.21,132.68,32.09,0.99,0.77,1.00,0.81
23600,72.21,132.68,32.09,0.99,0.77,1.00,0.81
23700,72.21,132.68,32.09,0.99,0.77,1.00,0.81
23800,71.44,130.82,31.70,0.99,0.77,1.00,0.81
23900,72.99,134.54,32.48,0.98,0.77,1.00,0.81
24000,72.99,134.54,32.48,0.99,0.77,1.00,0.81
24100,72.99,134.54,32.48,0.98,0.77,1.00,0.81
24200,72.21,132.68,32.09,0.99,0.77,1.00,0.81
24300,72.21,132.68,32.09,0.98,0.77,1.00,0.81
24400,72.21,132.68,32.09,0.98,0.77,1.00,0.81
24500,71.44,130.82,31.70,0.98,0.77,1.00,0.81
24600,72.99,134.54,32.48,0.98,0.77,1.00,0.81
24700,74.55,138.32,33.27,0.98,0.77,1.00,0.81
24800,71.44,130.82,31.70,0.98,0.77,1.00,0.81
24900,71.44,130.82,31.70,0.98,0.77,1.00,0.80
25000,71.44,130.82,31.70,0.98,0.77,1.00,0.80
25100,71.44,130.82,31.70,0.98,0.77,1.00,0.80
25200,71.44,130.82,31.70,0.98,0.77,1.00,0.80
25300,70.67,128.98,31.32,0.98,0.77,1.00,0.80
25400,70.67,128.98,31.32,0.98,0.77,1.00,0.80
25500,70.67,128.98,31.32,0.98,0.78,1.00,0.80
25600,70.67,128.98,31.32,0.98,0.78,1.00,0.80
25700,70.67,128.98,31.32,0.99,0.78,1.00,0.80
25800,70.67,128.98,31.32,0.98,0.78,1.00,0.80
25900,71.44,130.82,31.70,0.98,0.78,1.00,0.80
26000,70.67,128.98,31.32,0.99,0.78,1.00,0.80
26100,69.90,127.16,30.93,0.99,0.78,1.00,0.80
26200,69.90,127.16,30.93,0.99,0.78,1.00,0.80
26300,71.44,130.82,31.70,0.99,0.78,1.00,0.80
26400,69.90,127.16,30.93,0.99,0.78,1.00,0.80
26500,69.90,127.16,30.93,0.99,0.78,1.00,0.80
26600,69.90,127.16,30.93,0.99,0.78,1.00,0.80
26700,70.67,128.98,31.32,0.99,0.78,1.00,0.80
26800,71.44,130.82,31.70,0.99,0.78,1.00,0.80
26900,69.14,125.34,30.55,0.99,0.78,1.00,0.80
27000,69.90,127.16,30.93,0.99,0.78,1.00,0.80
27100,69.90,127.16,30.93,0.99,0.78,1.00,0.80
27200,69.14,125.34,30.55,0.99,0.78,1.00,0.80
27300,69.14,125.34,30.55,0.99,0.78,1.00,0.79
27400,69.14,125.34,30.55,0.99,0.78,1.00,0.79
27500,69.90,127.16,30.93,0.99,0.78,1.00,0.79
27600,69.90,127.16,30.93,0.99,0.78,1.00,0.79
27700,68.38,123.54,30.17,0.99,0.79,1.00,0.79
27800,68.38,123.54,30.17,0.99,0.79,1.00,0.79
27900,68.38,123.54,30.17,0.99,0.79,1.00,0.79
28000,68.38,123.54,30.17,0.99,0.79,1.00,0.79
28100,68.38,123.54,30.17,0.98,0.79,1.00,0.79
28200,68.38,123.54,30.17,0.99,0.79,1.00,0.79
28300,68.38,123.54,30.17,0.99,0.79,1.00,0.79
28400,68.38,123.54,30.17,0.99,0.79,1.00,0.78
28500,67.62,121.75,29.79,0.98,0.79,1.00,0.78
28600,67.62,121.75,29.79,0.98,0.79,1.00,0.78
28700,68.38,123.54,30.17,0.98,0.79,1.00,0.78
28800,67.62,121.75,29.79,0.98,0.79,1.00,0.78
28900,67.62,121.75,29.79,0.98,0.79,1.00,0.78
29000,66.86,119.98,29.41,0.98,0.79,1.00,0.78
29100,66.86,119.98,29.41,0.98,0.79,1.00,0.78
29200,67.62,121.75,29.79,0.98,0.79,1.00,0.78
29300,66.86,119.98,29.41,0.98,0.79,1.00,0.78
29400,66.11,118.22,29.04,0.98,0.79,1.00,0.77
29500,66.11,118.22,29.04,0.98,0.79,1.00,0.77
29600,66.11,118.22,29.04,0.98,0.79,1.00,0.77
29700,68.38,123.54,30.17,0.98,0.79,1.00,0.77
29800,66.11,118.22,29.04,0.98,0.79,1.00,0.77
29900,66.86,119.98,29.41,0.98,0.79,1.00,0.77
30000,65.36,116.47,28.67,0.98,0.79,0.99,0.77
30100,66.11,118.22,29.04,0.98,0.79,0.99,0.77
30200,65.36,116.47,28.67,0.98,0.79,0.99,0.77
30300,65.36,116.47,28.67,0.98,0.79,1.00,0.76
30400,65.36,116.47,28.67,0.98,0.79,0.99,0.76
30500,64.62,114.73,28.30,0.98,0.79,0.99,0.76
30600,66.11,118.22,29.04,0.98,0.79,0.99,0.76
30700,65.36,116.47,28.67,0.98,0.79,0.99,0.76
30800,66.11,118.22,29.04,0.98,0.79,0.99,0.76
30900,63.87,113.01,27.93,0.98,0.79,0.99,0.75
31000,63.87,113.01,27.93,0.98,0.79,0.99,0.75
31100,63.87,113.01,27.93,0.98,0.79,0.99,0.75
31200,63.87,113.01,27.93,0.98,0.79,0.99,0.75
31300,63.87,113.01,27.93,0.98,0.79,0.99,0.75
31400,63.87,113.01,27.93,0.98,0.79,0.99,0.75
31500,63.87,113.01,27.93,0.98,0.79,0.99,0.75
31600,63.87,113.01,27.93,0.98,0.79,0.99,0.74
31700,63.87,113.01,27.93,0.98,0.79,0.99,0.74
31800,63.13,111.30,27.56,0.98,0.79,0.99,0.74
31900,63.13,111.30,27.56,0.97,0.79,0.99,0.74
32000,63.87,113.01,27.93,0.97,0.79,0.99,0.74
32100,64.62,114.73,28.30,0.97,0.79,0.99,0.74
32200,63.13,111.30,27.56,0.97,0.79,0.99,0.73
32300,62.40,109.60,27.20,0.97,0.79,0.99,0.73
32400,63.13,111.30,27.56,0.97,0.79,0.99,0.73
32500,62.40,109.60,27.20,0.97,0.79,0.99,0.73
32600,62.40,109.60,27.20,0.97,0.79,0.99,0.73
32700,62.40,109.60,27.20,0.97,0.79,0.99,0.73
32800,62.40,109.60,27.20,0.97,0.79,0.99,0.73
32900,61.66,107.92,26.83,0.97,0.79,0.99,0.73
33000,61.66,107.92,26.83,0.97,0.79,0.99,0.73
33100,61.66,107.92,26.83,0.97,0.79,0.99,0.73
33200,61.66,107.92,26.83,0.97,0.79,0.98,0.73
33300,61.66,107.92,26.83,0.97,0.80,0.99,0.73
33400,61.66,107.92,26.83,0.97,0.79,0.98,0.72
33500,61.66,107.92,26.83,0.97,0.80,0.98,0.73
33600,60.93,106.25,26.47,0.97,0.79,0.98,0.72
33700,60.93,106.25,26.47,0.97,0.79,0.98,0.72
33800,60.93,106.25,26.47,0.97,0.80,0.98,0.72
33900,60.93,106.25,26.47,0.97,0.80,0.98,0.72
34000,61.66,107.92,26.83,0.97,0.80,0.98,0.72
34100,61.66,107.92,26.83,0.97,0.80,0.98,0.72
34200,60.93,106.25,26.47,0.97,0.80,0.98,0.72
34300,60.93,106.25,26.47,0.97,0.80,0.98,0.72
34400,60.93,106.25,26.47,0.97,0.80,0.98,0.72
34500,60.20,104.59,26.11,0.97,0.80,0.98,0.72
34600,60.93,106.25,26.47,0.97,0.80,0.98,0.72
34700,60.20,104.59,26.11,0.97,0.80,0.98,0.72
34800,60.20,104.59,26.11,0.97,0.80,0.98,0.72
34900,60.20,104.59,26.11,0.97,0.80,0.98,0.72
35000,60.20,104.59,26.11,0.97,0.80,0.98,0.72
35100,60.20,104.59,26.11,0.97,0.80,0.98,0.72
35200,60.20,104.59,26.11,0.97,0.80,0.98,0.72
35300,60.20,104.59,26.11,0.97,0.80,0.98,0.72
35400,59.48,102.94,25.76,0.97,0.80,0.98,0.72
35500,59.48,102.94,25.76,0.97,0.80,0.98,0.72
35600,60.20,104.59,26.11,0.97,0.80,0.98,0.72
35700,59.48,102.94,25.76,0.97,0.80,0.98,0.72
35800,59.48,102.94,25.76,0.97,0.80,0.98,0.72
35900,60.20,104.59,26.11,0.97,0.80,0.98,0.72
36000,59.48,102.94,25.76,0.97,0.80,0.98,0.71
36100,58.75,101.31,25.40,0.97,0.80,0.98,0.71
36200,58.75,101.31,25.40,0.97,0.80,0.98,0.71
36300,61.66,107.92,26.83,0.97,0.80,0.98,0.71
36400,58.75,101.31,25.40,0.97,0.80,0.98,0.71
36500,58.75,101.31,25.40,0.97,0.80,0.98,0.71
36600,58.75,101.31,25.40,0.97,0.80,0.98,0.71
36700,58.75,101.31,25.40,0.97,0.80,0.98,0.71
36800,58.75,101.31,25.40,0.97,0.80,0.98,0.71
36900,58.75,101.31,25.40,0.97,0.80,0.98,0.71
37000,58.03,99.69,25.05,0.97,0.80,0.98,0.71
37100,58.75,101.31,25.40,0.96,0.80,0.98,0.71
37200,58.03,99.69,25.05,0.96,0.80,0.98,0.71
37300,58.75,101.31,25.40,0.96,0.80,0.98,0.71
37400,58.03,99.69,25.05,0.96,0.80,0.98,0.70
37500,59.48,102.94,25.76,0.96,0.80,0.98,0.70
37600,58.03,99.69,25.05,0.96,0.80,0.98,0.70
37700,58.03,99.69,25.05,0.96,0.80,0.98,0.70
37800,58.03,99.69,25.05,0.96,0.80,0.98,0.70
37900,58.03,99.69,25.05,0.96,0.80,0.98,0.70
38000,57.32,98.08,24.70,0.96,0.80,0.98,0.70
38100,57.32,98.08,24.70,0.96,0.80,0.98,0.70
38200,58.03,99.69,25.05,0.96,0.80,0.97,0.70
38300,57.32,98.08,24.70,0.96,0.80,0.97,0.70
38400,57.32,98.08,24.70,0.96,0.80,0.97,0.69
38500,57.32,98.08,24.70,0.96,0.80,0.97,0.69
38600,56.60,96.49,24.35,0.96,0.80,0.97,0.69
38700,59.48,102.94,25.76,0.96,0.80,0.97,0.69
38800,57.32,98.08,24.70,0.96,0.80,0.97,0.69
38900,56.60,96.49,24.35,0.96,0.80,0.97,0.69
39000,57.32,98.08,24.70,0.96,0.80,0.97,0.69
39100,56.60,96.49,24.35,0.96,0.80,0.97,0.69
39200,56.60,96.49,24.35,0.96,0.80,0.97,0.69
39300,57.32,98.08,24.70,0.96,0.80,0.97,0.69
39400,55.89,94.90,24.01,0.96,0.80,0.97,0.69
39500,57.32,98.08,24.70,0.96,0.80,0.97,0.69
39600,56.60,96.49,24.35,0.96,0.80,0.97,0.69
39700,56.60,96.49,24.35,0.96,0.80,0.97,0.69
39800,56.60,96.49,24.35,0.96,0.80,0.97,0.69
39900,55.89,94.90,24.01,0.96,0.80,0.97,0.69
40000,55.89,94.90,24.01,0.96,0.80,0.97,0.69
40100,55.89,94.90,24.01,0.96,0.80,0.97,0.69
40200,55.89,94.90,24.01,0.96,0.80,0.97,0.69
40300,55.89,94.90,24.01,0.96,0.80,0.97,0.69
40400,55.89,94.90,24.01,0.96,0.81,0.97,0.69
40500,55.89,94.90,24.01,0.96,0.80,0.97,0.69
40600,58.03,99.69,25.05,0.96,0.81,0.97,0.69
40700,56.60,96.49,24.35,0.96,0.81,0.97,0.69
40800,55.18,93.33,23.66,0.96,0.81,0.97,0.69
40900,55.89,94.90,24.01,0.96,0.81,0.97,0.69
41000,55.18,93.33,23.66,0.96,0.80,0.97,0.69
41100,55.18,93.33,23.66,0.96,0.81,0.97,0.69
41200,55.18,93.33,23.66,0.96,0.81,0.97,0.69
41300,55.18,93.33,23.66,0.96,0.81,0.97,0.69
41400,55.89,94.90,24.01,0.96,0.81,0.97,0.69
41500,55.18,93.33,23.66,0.96,0.81,0.97,0.69
41600,54.48,91.78,23.32,0.96,0.81,0.97,0.69
41700,54.48,91.78,23.32,0.96,0.81,0.97,0.69
41800,54.48,91.78,23.32,0.96,0.81,0.97,0.69
41900,54.48,91.78,23.32,0.96,0.81,0.97,0.69
42000,55.89,94.90,24.01,0.96,0.81,0.97,0.68
42100,54.48,91.78,23.32,0.96,0.81,0.97,0.68
42200,54.48,91.78,23.32,0.96,0.81,0.97,0.68
42300,54.48,91.78,23.32,0.96,0.81,0.97,0.68
42400,53.77,90.23,22.98,0.96,0.81,0.97,0.68
42500,54.48,91.78,23.32,0.96,0.81,0.97,0.68
42600,53.77,90.23,22.98,0.96,0.81,0.97,0.68
42700,53.77,90.23,22.98,0.96,0.81,0.97,0.68
42800,53.77,90.23,22.98,0.96,0.81,0.97,0.68
42900,53.77,90.23,22.98,0.96,0.81,0.97,0.68
43000,54.48,91.78,23.32,0.96,0.81,0.97,0.68
43100,53.77,90.23,22.98,0.96,0.81,0.97,0.68
43200,53.77,90.23,22.98,0.96,0.81,0.97,0.68
43300,53.77,90.23,22.98,0.96,0.81,0.97,0.67
43400,53.77,90.23,22.98,0.96,0.81,0.97,0.68
43500,53.77,90.23,22.98,0.96,0.81,0.97,0.67
43600,53.77,90.23,22.98,0.96,0.81,0.97,0.68
43700,54.48,91.78,23.32,0.96,0.81,0.97,0.67
43800,53.07,88.70,22.64,0.96,0.81,0.97,0.67
43900,53.77,90.23,22.98,0.96,0.81,0.97,0.67
44000,53.07,88.70,22.64,0.96,0.81,0.97,0.67
44100,53.77,90.23,22.98,0.96,0.81,0.96,0.67
44200,53.77,90.23,22.98,0.96,0.81,0.97,0.67
44300,53.77,90.23,22.98,0.96,0.81,0.96,0.67
44400,53.07,88.70,22.64,0.96,0.81,0.97,0.67
44500,53.07,88.70,22.64,0.95,0.81,0.97,0.67
44600,53.07,88.70,22.64,0.95,0.81,0.97,0.67
44700,53.77,90.23,22.98,0.95,0.81,0.96,0.67
44800,53.07,88.70,22.64,0.95,0.81,0.96,0.67
44900,55.89,94.90,24.01,0.95,0.81,0.96,0.67
