timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
89500,15.45,17.66,5.59,0.74,0.65,0.20,0.06
89600,13.93,15.43,4.97,0.74,0.65,0.20,0.06
89700,14.44,16.16,5.18,0.74,0.65,0.20,0.06
89800,12.94,14.01,4.58,0.74,0.65,0.20,0.06
89900,13.44,14.72,4.77,0.74,0.65,0.20,0.06
90000,13.93,15.43,4.97,0.74,0.65,0.20,0.06
90100,13.44,14.72,4.77,0.74,0.65,0.21,0.06
90200,13.93,15.43,4.97,0.74,0.65,0.21,0.06
90300,13.93,15.43,4.97,0.75,0.65,0.21,0.06
90400,12.94,14.01,4.58,0.75,0.65,0.21,0.07
90500,13.93,15.43,4.97,0.75,0.65,0.21,0.07
90600,13.44,14.72,4.77,0.75,0.65,0.22,0.07
90700,13.44,14.72,4.77,0.76,0.64,0.22,0.07
90800,13.44,14.72,4.77,0.76,0.64,0.22,0.07
90900,13.44,14.72,4.77,0.76,0.65,0.22,0.07
91000,12.94,14.01,4.58,0.76,0.64,0.22,0.07
91100,13.44,14.72,4.77,0.76,0.65,0.22,0.07
91200,13.44,14.72,4.77,0.76,0.65,0.23,0.07
91300,13.44,14.72,4.77,0.76,0.65,0.23,0.07
91400,13.44,14.72,4.77,0.76,0.64,0.23,0.08
91500,13.93,15.43,4.97,0.77,0.65,0.23,0.08
91600,14.44,16.16,5.18,0.77,0.65,0.23,0.08
91700,14.94,16.90,5.38,0.77,0.65,0.23,0.08
91800,13.93,15.43,4.97,0.77,0.65,0.24,0.08
91900,13.93,15.43,4.97,0.77,0.65,0.24,0.08
92000,13.93,15.43,4.97,0.77,0.65,0.24,0.08
92100,14.44,16.16,5.18,0.77,0.65,0.24,0.08
92200,13.93,15.43,4.97,0.77,0.65,0.24,0.08
92300,14.94,16.90,5.38,0.77,0.65,0.24,0.08
92400,13.93,15.43,4.97,0.77,0.65,0.24,0.08
92500,14.94,16.90,5.38,0.77,0.65,0.25,0.09
92600,14.44,16.16,5.18,0.77,0.65,0.25,0.09
92700,14.94,16.90,5.38,0.77,0.65,0.25,0.09
92800,14.44,16.16,5.18,0.77,0.65,0.25,0.09
92900,15.45,17.66,5.59,0.77,0.65,0.25,0.09
93000,14.94,16.90,5.38,0.77,0.65,0.26,0.09
93100,15.45,17.66,5.59,0.77,0.65,0.26,0.09
93200,13.93,15.43,4.97,0.77,0.65,0.26,0.09
93300,14.44,16.16,5.18,0.78,0.65,0.26,0.09
93400,14.44,16.16,5.18,0.77,0.65,0.26,0.09
93500,14.44,16.16,5.18,0.78,0.65,0.26,0.09
93600,15.45,17.66,5.59,0.78,0.65,0.26,0.09
93700,15.45,17.66,5.59,0.78,0.65,0.26,0.09
93800,15.45,17.66,5.59,0.78,0.65,0.26,0.09
93900,15.96,18.43,5.80,0.78,0.65,0.27,0.09
94000,15.45,17.66,5.59,0.78,0.65,0.27,0.09
94100,14.94,16.90,5.38,0.78,0.65,0.27,0.09
94200,15.96,18.43,5.80,0.78,0.65,0.27,0.09
94300,14.44,16.16,5.18,0.78,0.65,0.27,0.09
94400,14.44,16.16,5.18,0.78,0.65,0.27,0.09
94500,14.44,16.16,5.18,0.78,0.65,0.27,0.09
94600,15.45,17.66,5.59,0.78,0.65,0.27,0.09
94700,14.94,16.90,5.38,0.78,0.65,0.27,0.09
94800,16.99,20.00,6.23,0.78,0.65,0.27,0.09
94900,14.94,16.90,5.38,0.78,0.65,0.27,0.09
95000,14.94,16.90,5.38,0.78,0.65,0.27,0.09
95100,14.94,16.90,5.38,0.78,0.65,0.27,0.09
95200,14.94,16.90,5.38,0.78,0.65,0.27,0.09
95300,15.45,17.66,5.59,0.78,0.65,0.27,0.09
95400,15.45,17.66,5.59,0.78,0.65,0.27,0.09
95500,14.94,16.90,5.38,0.78,0.65,0.27,0.09
95600,15.45,17.66,5.59,0.78,0.65,0.27,0.09
95700,15.45,17.66,5.59,0.78,0.65,0.27,0.09
95800,14.94,16.90,5.38,0.78,0.65,0.27,0.09
95900,14.94,16.90,5.38,0.78,0.65,0.27,0.09
96000,15.96,18.43,5.80,0.78,0.65,0.27,0.09
96100,14.44,16.16,5.18,0.78,0.65,0.27,0.09
96200,14.94,16.90,5.38,0.77,0.65,0.27,0.09
96300,16.47,19.21,6.01,0.78,0.65,0.27,0.09
96400,15.45,17.66,5.59,0.78,0.65,0.27,0.09
96500,16.47,19.21,6.01,0.77,0.65,0.28,0.09
96600,15.45,17.66,5.59,0.77,0.65,0.27,0.09
96700,15.45,17.66,5.59,0.77,0.65,0.27,0.09
96800,14.94,16.90,5.38,0.77,0.65,0.27,0.09
96900,15.96,18.43,5.80,0.77,0.65,0.28,0.09
97000,15.45,17.66,5.59,0.77,0.65,0.28,0.09
97100,15.96,18.43,5.80,0.77,0.65,0.28,0.09
97200,16.47,19.21,6.01,0.77,0.65,0.28,0.09
97300,21.26,26.81,8.03,0.77,0.65,0.28,0.09
97400,18.57,22.46,6.88,0.77,0.65,0.27,0.09
97500,21.26,26.81,8.03,0.77,0.65,0.27,0.08
97600,18.57,22.46,6.88,0.77,0.65,0.27,0.08
97700,20.71,25.92,7.79,0.76,0.65,0.27,0.08
97800,18.04,21.63,6.66,0.76,0.65,0.27,0.08
97900,15.45,17.66,5.59,0.76,0.65,0.27,0.08
98000,16.47,19.21,6.01,0.76,0.65,0.27,0.08
98100,16.99,20.00,6.23,0.76,0.65,0.26,0.08
98200,14.94,16.90,5.38,0.76,0.65,0.26,0.08
98300,14.44,16.16,5.18,0.76,0.65,0.26,0.08
98400,15.45,17.66,5.59,0.76,0.65,0.26,0.08
98500,15.96,18.43,5.80,0.76,0.65,0.26,0.08
98600,17.51,20.81,6.44,0.76,0.65,0.26,0.08
98700,14.94,16.90,5.38,0.76,0.65,0.26,0.08
98800,16.99,20.00,6.23,0.76,0.65,0.26,0.08
98900,12.94,14.01,4.58,0.76,0.65,0.26,0.08
99000,14.44,16.16,5.18,0.76,0.65,0.26,0.08
99100,16.47,19.21,6.01,0.76,0.65,0.26,0.08
99200,13.93,15.43,4.97,0.76,0.65,0.26,0.08
99300,18.04,21.63,6.66,0.76,0.65,0.26,0.08
99400,14.94,16.90,5.38,0.76,0.65,0.26,0.08
99500,14.94,16.90,5.38,0.76,0.65,0.26,0.08
99600,14.44,16.16,5.18,0.76,0.65,0.26,0.08
99700,14.44,16.16,5.18,0.76,0.65,0.26,0.08
99800,14.94,16.90,5.38,0.76,0.65,0.26,0.08
99900,16.47,19.21,6.01,0.76,0.65,0.26,0.08
100000,15.96,18.43,5.80,0.76,0.65,0.26,0.08
100100,14.94,16.90,5.38,0.76,0.65,0.26,0.08
100200,16.99,20.00,6.23,0.76,0.65,0.26,0.08
100300,15.45,17.66,5.59,0.76,0.65,0.26,0.08
100400,15.96,18.43,5.80,0.76,0.65,0.26,0.08
100500,15.45,17.66,5.59,0.76,0.65,0.26,0.08
100600,14.94,16.90,5.38,0.76,0.65,0.26,0.08
100700,14.44,16.16,5.18,0.76,0.65,0.26,0.08
100800,16.47,19.21,6.01,0.76,0.65,0.26,0.08
100900,16.99,20.00,6.23,0.76,0.65,0.26,0.08
101000,14.94,16.90,5.38,0.76,0.65,0.26,0.08
101100,15.96,18.43,5.80,0.76,0.65,0.26,0.08
101200,16.99,20.00,6.23,0.76,0.65,0.26,0.08
101300,13.93,15.43,4.97,0.76,0.65,0.26,0.08
101400,14.94,16.90,5.38,0.76,0.65,0.26,0.08
101500,16.47,19.21,6.01,0.76,0.65,0.26,0.08
101600,16.47,19.21,6.01,0.76,0.65,0.26,0.08
101700,13.44,14.72,4.77,0.76,0.65,0.26,0.08
101800,15.96,18.43,5.80,0.76,0.65,0.26,0.08
101900,16.47,19.21,6.01,0.76,0.65,0.26,0.08
102000,18.04,21.63,6.66,0.76,0.65,0.26,0.08
102100,16.99,20.00,6.23,0.76,0.65,0.26,0.08
102200,15.45,17.66,5.59,0.76,0.65,0.26,0.08
102300,18.57,22.46,6.88,0.75,0.65,0.26,0.08
102400,19.63,24.16,7.33,0.74,0.65,0.25,0.07
102500,14.94,16.90,5.38,0.74,0.65,0.25,0.07
102600,14.94,16.90,5.38,0.74,0.65,0.24,0.07
102700,14.44,16.16,5.18,0.74,0.65,0.24,0.07
102800,13.93,15.43,4.97,0.74,0.65,0.24,0.07
102900,12.94,14.01,4.58,0.74,0.65,0.24,0.07
103000,14.44,16.16,5.18,0.74,0.65,0.24,0.07
103100,14.94,16.90,5.38,0.74,0.65,0.24,0.07
103200,15.96,18.43,5.80,0.74,0.65,0.24,0.07
103300,19.10,23.31,7.11,0.73,0.65,0.23,0.06
103400,16.47,19.21,6.01,0.73,0.65,0.23,0.06
103500,12.94,14.01,4.58,0.73,0.65,0.23,0.06
103600,14.94,16.90,5.38,0.73,0.65,0.22,0.06
103700,13.93,15.43,4.97,0.73,0.65,0.22,0.06
103800,15.45,17.66,5.59,0.73,0.65,0.22,0.06
103900,16.47,19.21,6.01,0.73,0.65,0.22,0.06
104000,13.93,15.43,4.97,0.73,0.65,0.22,0.06
104100,13.93,15.43,4.97,0.73,0.65,0.22,0.06
104200,14.94,16.90,5.38,0.73,0.65,0.22,0.06
104300,15.45,17.66,5.59,0.73,0.65,0.22,0.06
104400,12.94,14.01,4.58,0.73,0.65,0.22,0.06
104500,12.46,13.32,4.38,0.73,0.65,0.22,0.06
104600,13.93,15.43,4.97,0.73,0.65,0.22,0.06
104700,15.45,17.66,5.59,0.73,0.65,0.22,0.06
104800,14.44,16.16,5.18,0.73,0.65,0.22,0.06
104900,11.97,12.65,4.19,0.73,0.65,0.22,0.06
105000,11.97,12.65,4.19,0.73,0.65,0.22,0.06
105100,12.94,14.01,4.58,0.73,0.65,0.22,0.06
105200,12.94,14.01,4.58,0.73,0.65,0.22,0.06
105300,13.93,15.43,4.97,0.72,0.65,0.22,0.06
105400,12.94,14.01,4.58,0.72,0.65,0.22,0.06
105500,12.46,13.32,4.38,0.72,0.65,0.21,0.06
105600,12.94,14.01,4.58,0.72,0.65,0.21,0.06
105700,12.46,13.32,4.38,0.72,0.65,0.21,0.06
105800,12.46,13.32,4.38,0.72,0.65,0.21,0.06
105900,12.94,14.01,4.58,0.72,0.65,0.21,0.06
106000,11.97,12.65,4.19,0.72,0.65,0.21,0.06
106100,12.46,13.32,4.38,0.72,0.65,0.21,0.06
106200,11.97,12.65,4.19,0.72,0.65,0.21,0.06
106300,12.46,13.32,4.38,0.72,0.65,0.21,0.06
106400,12.94,14.01,4.58,0.72,0.65,0.21,0.06
106500,12.46,13.32,4.38,0.72,0.65,0.21,0.06
106600,13.44,14.72,4.77,0.72,0.65,0.21,0.06
106700,12.94,14.01,4.58,0.72,0.65,0.21,0.06
106800,12.46,13.32,4.38,0.72,0.64,0.21,0.06
106900,18.04,21.63,6.66,0.72,0.64,0.20,0.06
107000,14.94,16.90,5.38,0.72,0.64,0.20,0.06
107100,12.94,14.01,4.58,0.72,0.64,0.20,0.06
107200,11.49,11.99,4.00,0.72,0.64,0.20,0.06
107300,18.04,21.63,6.66,0.72,0.64,0.20,0.06
107400,14.94,16.90,5.38,0.72,0.64,0.20,0.06
107500,11.97,12.65,4.19,0.72,0.64,0.20,0.06
107600,11.97,12.65,4.19,0.72,0.64,0.20,0.06
107700,13.93,15.43,4.97,0.72,0.64,0.20,0.06
107800,12.46,13.32,4.38,0.72,0.64,0.20,0.06
107900,11.49,11.99,4.00,0.72,0.64,0.20,0.06
108000,11.97,12.65,4.19,0.72,0.64,0.20,0.06
108100,12.94,14.01,4.58,0.72,0.64,0.20,0.06
108200,14.44,16.16,5.18,0.72,0.64,0.20,0.06
108300,13.44,14.72,4.77,0.72,0.64,0.20,0.06
108400,12.46,13.32,4.38,0.72,0.64,0.20,0.06
108500,11.49,11.99,4.00,0.72,0.64,0.20,0.06
108600,12.46,13.32,4.38,0.72,0.64,0.20,0.06
108700,12.46,13.32,4.38,0.72,0.64,0.20,0.06
108800,11.49,11.99,4.00,0.72,0.64,0.20,0.06
108900,11.97,12.65,4.19,0.72,0.64,0.20,0.06
109000,11.97,12.65,4.19,0.72,0.64,0.20,0.06
109100,11.97,12.65,4.19,0.72,0.64,0.20,0.06
109200,12.46,13.32,4.38,0.72,0.64,0.20,0.06
109300,13.44,14.72,4.77,0.72,0.64,0.20,0.06
109400,12.46,13.32,4.38,0.72,0.64,0.20,0.06
109500,11.49,11.99,4.00,0.72,0.64,0.20,0.06
109600,12.46,13.32,4.38,0.72,0.64,0.20,0.06
109700,12.46,13.32,4.38,0.72,0.64,0.20,0.06
109800,13.44,14.72,4.77,0.72,0.64,0.20,0.06
109900,11.97,12.65,4.19,0.72,0.64,0.20,0.06
110000,11.49,11.99,4.00,0.72,0.64,0.20,0.06
110100,13.44,14.72,4.77,0.72,0.64,0.20,0.06
110200,11.97,12.65,4.19,0.73,0.64,0.20,0.06
110300,13.44,14.72,4.77,0.72,0.64,0.20,0.06
110400,11.97,12.65,4.19,0.73,0.64,0.20,0.06
110500,13.93,15.43,4.97,0.73,0.64,0.20,0.06
110600,11.97,12.65,4.19,0.72,0.64,0.20,0.06
110700,11.01,11.34,3.81,0.73,0.63,0.20,0.06
110800,12.94,14.01,4.58,0.73,0.64,0.20,0.06
110900,12.46,13.32,4.38,0.73,0.64,0.20,0.06
111000,12.94,14.01,4.58,0.73,0.64,0.20,0.06
111100,12.94,14.01,4.58,0.73,0.63,0.20,0.06
111200,12.46,13.32,4.38,0.73,0.64,0.20,0.06
111300,11.97,12.65,4.19,0.73,0.63,0.20,0.06
111400,11.97,12.65,4.19,0.72,0.63,0.20,0.06
111500,11.97,12.65,4.19,0.73,0.63,0.20,0.06
111600,11.97,12.65,4.19,0.73,0.63,0.20,0.06
111700,11.49,11.99,4.00,0.73,0.63,0.20,0.06
111800,12.94,14.01,4.58,0.73,0.63,0.20,0.06
111900,12.94,14.01,4.58,0.73,0.63,0.20,0.06
112000,12.46,13.32,4.38,0.73,0.63,0.20,0.06
112100,11.49,11.99,4.00,0.73,0.63,0.20,0.06
112200,12.94,14.01,4.58,0.73,0.63,0.20,0.06
112300,12.46,13.32,4.38,0.73,0.63,0.20,0.06
112400,18.04,21.63,6.66,0.72,0.63,0.20,0.06
112500,15.96,18.43,5.80,0.72,0.63,0.19,0.06
112600,15.45,17.66,5.59,0.72,0.63,0.19,0.06
112700,14.94,16.90,5.38,0.72,0.63,0.19,0.06
112800,14.44,16.16,5.18,0.72,0.63,0.19,0.06
112900,13.44,14.72,4.77,0.72,0.63,0.19,0.06
113000,12.94,14.01,4.58,0.72,0.63,0.19,0.06
113100,11.01,11.34,3.81,0.72,0.63,0.19,0.06
113200,11.97,12.65,4.19,0.72,0.63,0.19,0.06
113300,12.94,14.01,4.58,0.72,0.63,0.19,0.06
113400,12.46,13.32,4.38,0.72,0.63,0.19,0.06
113500,11.97,12.65,4.19,0.72,0.63,0.19,0.06
113600,12.94,14.01,4.58,0.72,0.63,0.19,0.06
113700,12.46,13.32,4.38,0.72,0.63,0.19,0.06
113800,13.44,14.72,4.77,0.72,0.63,0.19,0.06
113900,11.97,12.65,4.19,0.72,0.63,0.19,0.06
114000,11.97,12.65,4.19,0.72,0.63,0.19,0.06
114100,12.46,13.32,4.38,0.72,0.63,0.19,0.06
114200,13.44,14.72,4.77,0.72,0.63,0.19,0.06
114300,12.94,14.01,4.58,0.72,0.63,0.19,0.06
114400,12.46,13.32,4.38,0.72,0.63,0.19,0.06
114500,12.46,13.32,4.38,0.72,0.63,0.19,0.06
114600,12.94,14.01,4.58,0.72,0.63,0.19,0.06
114700,11.97,12.65,4.19,0.72,0.63,0.19,0.06
114800,12.46,13.32,4.38,0.72,0.63,0.19,0.06
114900,11.97,12.65,4.19,0.72,0.63,0.19,0.06
115000,13.44,14.72,4.77,0.72,0.63,0.19,0.06
115100,12.46,13.32,4.38,0.72,0.63,0.19,0.06
115200,12.46,13.32,4.38,0.72,0.63,0.19,0.06
115300,11.97,12.65,4.19,0.72,0.63,0.19,0.06
115400,12.46,13.32,4.38,0.72,0.63,0.19,0.06
115500,11.49,11.99,4.00,0.72,0.63,0.19,0.06
115600,12.46,13.32,4.38,0.72,0.63,0.19,0.06
115700,12.94,14.01,4.58,0.72,0.63,0.19,0.06
115800,13.44,14.72,4.77,0.72,0.63,0.19,0.06
115900,12.46,13.32,4.38,0.72,0.63,0.19,0.06
116000,11.49,11.99,4.00,0.72,0.63,0.19,0.06
116100,11.49,11.99,4.00,0.72,0.63,0.19,0.06
116200,11.49,11.99,4.00,0.72,0.63,0.19,0.06
116300,12.46,13.32,4.38,0.72,0.63,0.19,0.06
116400,12.46,13.32,4.38,0.72,0.63,0.19,0.06
116500,12.46,13.32,4.38,0.72,0.63,0.19,0.06
116600,12.46,13.32,4.38,0.72,0.63,0.19,0.06
116700,11.97,12.65,4.19,0.72,0.63,0.19,0.06
116800,11.49,11.99,4.00,0.72,0.63,0.19,0.06
116900,11.49,11.99,4.00,0.72,0.63,0.19,0.06
117000,13.44,14.72,4.77,0.72,0.63,0.19,0.06
117100,12.94,14.01,4.58,0.72,0.63,0.19,0.06
117200,11.49,11.99,4.00,0.72,0.63,0.19,0.06
117300,12.94,14.01,4.58,0.72,0.63,0.19,0.06
117400,11.97,12.65,4.19,0.72,0.63,0.19,0.06
117500,12.46,13.32,4.38,0.72,0.63,0.19,0.06
117600,12.46,13.32,4.38,0.72,0.63,0.19,0.06
117700,11.49,11.99,4.00,0.72,0.63,0.19,0.06
117800,11.49,11.99,4.00,0.72,0.63,0.19,0.06
117900,11.97,12.65,4.19,0.72,0.63,0.19,0.06
118000,11.97,12.65,4.19,0.72,0.63,0.19,0.06
118100,11.97,12.65,4.19,0.72,0.63,0.19,0.06
118200,11.97,12.65,4.19,0.72,0.63,0.19,0.06
118300,12.46,13.32,4.38,0.72,0.62,0.19,0.06
118400,12.94,14.01,4.58,0.72,0.63,0.19,0.06
118500,13.44,14.72,4.77,0.72,0.63,0.19,0.06
118600,11.49,11.99,4.00,0.72,0.63,0.19,0.06
118700,11.49,11.99,4.00,0.72,0.63,0.19,0.06
118800,12.46,13.32,4.38,0.72,0.62,0.19,0.06
118900,12.46,13.32,4.38,0.72,0.63,0.19,0.06
119000,13.44,14.72,4.77,0.72,0.62,0.19,0.06
119100,12.94,14.01,4.58,0.72,0.62,0.19,0.06
119200,11.49,11.99,4.00,0.72,0.62,0.19,0.06
119300,11.97,12.65,4.19,0.72,0.62,0.19,0.06
119400,11.97,12.65,4.19,0.72,0.62,0.19,0.06
119500,11.97,12.65,4.19,0.72,0.62,0.19,0.06
119600,11.97,12.65,4.19,0.72,0.62,0.19,0.06
119700,12.46,13.32,4.38,0.72,0.62,0.19,0.06
119800,12.46,13.32,4.38,0.72,0.62,0.19,0.06
119900,13.93,15.43,4.97,0.72,0.62,0.19,0.06
120000,18.04,21.63,6.66,0.72,0.62,0.19,0.06
120100,11.49,11.99,4.00,0.72,0.62,0.19,0.06
120200,11.97,12.65,4.19,0.72,0.62,0.19,0.06
120300,11.97,12.65,4.19,0.72,0.62,0.19,0.06
120400,12.46,13.32,4.38,0.72,0.62,0.19,0.06
120500,11.97,12.65,4.19,0.72,0.62,0.19,0.06
120600,11.49,11.99,4.00,0.72,0.62,0.19,0.06
120700,13.44,14.72,4.77,0.72,0.62,0.19,0.06
120800,12.94,14.01,4.58,0.72,0.62,0.19,0.06
120900,11.97,12.65,4.19,0.72,0.62,0.19,0.06
121000,11.49,11.99,4.00,0.72,0.62,0.19,0.06
121100,12.46,13.32,4.38,0.72,0.62,0.19,0.06
121200,13.93,15.43,4.97,0.72,0.62,0.19,0.06
121300,11.49,11.99,4.00,0.72,0.62,0.19,0.06
121400,11.49,11.99,4.00,0.72,0.62,0.19,0.06
121500,12.94,14.01,4.58,0.72,0.62,0.19,0.06
121600,11.97,12.65,4.19,0.72,0.62,0.19,0.06
121700,11.97,12.65,4.19,0.72,0.62,0.19,0.06
121800,11.49,11.99,4.00,0.72,0.62,0.19,0.06
121900,11.49,11.99,4.00,0.72,0.62,0.19,0.06
122000,12.94,14.01,4.58,0.72,0.62,0.19,0.06
122100,11.97,12.65,4.19,0.72,0.62,0.19,0.06
122200,11.49,11.99,4.00,0.73,0.62,0.19,0.06
122300,14.44,16.16,5.18,0.72,0.62,0.19,0.06
122400,12.46,13.32,4.38,0.72,0.62,0.19,0.06
122500,12.94,14.01,4.58,0.72,0.62,0.19,0.06
122600,11.49,11.99,4.00,0.72,0.62,0.19,0.06
122700,12.46,13.32,4.38,0.72,0.62,0.19,0.06
122800,11.49,11.99,4.00,0.73,0.62,0.19,0.06
122900,11.97,12.65,4.19,0.72,0.62,0.19,0.06
123000,11.97,12.65,4.19,0.73,0.62,0.19,0.06
123100,12.46,13.32,4.38,0.73,0.62,0.19,0.06
123200,11.97,12.65,4.19,0.72,0.62,0.19,0.06
123300,13.44,14.72,4.77,0.72,0.62,0.19,0.06
123400,13.93,15.43,4.97,0.73,0.62,0.19,0.06
123500,11.97,12.65,4.19,0.72,0.62,0.19,0.06
123600,11.97,12.65,4.19,0.72,0.62,0.19,0.06
123700,12.94,14.01,4.58,0.73,0.62,0.19,0.06
123800,12.94,14.01,4.58,0.72,0.62,0.19,0.06
123900,12.46,13.32,4.38,0.72,0.62,0.19,0.06
124000,12.46,13.32,4.38,0.72,0.62,0.19,0.06
124100,11.97,12.65,4.19,0.72,0.62,0.19,0.06
124200,12.46,13.32,4.38,0.73,0.62,0.19,0.06
124300,12.94,14.01,4.58,0.72,0.62,0.19,0.06
124400,13.44,14.72,4.77,0.72,0.62,0.19,0.06
124500,11.49,11.99,4.00,0.72,0.62,0.19,0.06
124600,11.49,11.99,4.00,0.72,0.62,0.19,0.06
124700,12.46,13.32,4.38,0.72,0.62,0.19,0.06
124800,12.46,13.32,4.38,0.73,0.62,0.19,0.06
124900,12.94,14.01,4.58,0.72,0.62,0.19,0.06
125000,12.94,14.01,4.58,0.73,0.62,0.19,0.06
125100,11.97,12.65,4.19,0.73,0.62,0.19,0.06
125200,11.49,11.99,4.00,0.72,0.62,0.19,0.06
125300,12.46,13.32,4.38,0.72,0.62,0.19,0.06
125400,11.97,12.65,4.19,0.73,0.62,0.19,0.06
125500,12.46,13.32,4.38,0.73,0.62,0.19,0.06
125600,11.97,12.65,4.19,0.73,0.62,0.19,0.06
125700,11.49,11.99,4.00,0.73,0.62,0.19,0.06
125800,11.49,11.99,4.00,0.73,0.62,0.19,0.06
125900,11.49,11.99,4.00,0.73,0.62,0.19,0.06
126000,11.49,11.99,4.00,0.73,0.62,0.19,0.06
126100,11.49,11.99,4.00,0.73,0.62,0.19,0.06
126200,13.44,14.72,4.77,0.73,0.62,0.19,0.06
126300,13.44,14.72,4.77,0.73,0.62,0.19,0.06
126400,11.97,12.65,4.19,0.73,0.62,0.19,0.06
126500,11.97,12.65,4.19,0.73,0.62,0.19,0.06
126600,12.46,13.32,4.38,0.73,0.62,0.19,0.06
126700,13.44,14.72,4.77,0.73,0.61,0.19,0.06
126800,11.49,11.99,4.00,0.73,0.62,0.19,0.06
126900,11.97,12.65,4.19,0.73,0.61,0.19,0.06
127000,12.94,14.01,4.58,0.73,0.62,0.19,0.06
127100,12.94,14.01,4.58,0.73,0.61,0.19,0.06
127200,11.49,11.99,4.00,0.73,0.61,0.19,0.06
127300,12.46,13.32,4.38,0.73,0.61,0.19,0.06
127400,13.44,14.72,4.77,0.73,0.61,0.19,0.06
127500,12.94,14.01,4.58,0.73,0.61,0.19,0.06
127600,12.46,13.32,4.38,0.74,0.61,0.19,0.06
127700,12.46,13.32,4.38,0.74,0.61,0.20,0.07
127800,12.46,13.32,4.38,0.74,0.61,0.20,0.07
127900,11.49,11.99,4.00,0.74,0.61,0.20,0.07
128000,12.46,13.32,4.38,0.74,0.61,0.20,0.07
128100,13.44,14.72,4.77,0.75,0.61,0.20,0.08
128200,12.46,13.32,4.38,0.75,0.61,0.21,0.08
128300,12.46,13.32,4.38,0.75,0.61,0.21,0.08
128400,11.97,12.65,4.19,0.75,0.61,0.21,0.08
128500,12.94,14.01,4.58,0.75,0.61,0.21,0.08
128600,12.46,13.32,4.38,0.75,0.61,0.21,0.08
128700,13.93,15.43,4.97,0.75,0.61,0.22,0.08
128800,13.44,14.72,4.77,0.76,0.61,0.22,0.09
128900,12.46,13.32,4.38,0.76,0.61,0.22,0.09
129000,11.97,12.65,4.19,0.76,0.61,0.22,0.09
129100,13.44,14.72,4.77,0.76,0.61,0.23,0.09
129200,12.46,13.32,4.38,0.76,0.61,0.23,0.09
129300,13.93,15.43,4.97,0.76,0.61,0.23,0.09
129400,12.94,14.01,4.58,0.76,0.61,0.23,0.09
129500,13.44,14.72,4.77,0.76,0.61,0.23,0.09
129600,12.94,14.01,4.58,0.76,0.61,0.23,0.09
129700,12.46,13.32,4.38,0.76,0.61,0.23,0.09
129800,13.93,15.43,4.97,0.76,0.61,0.23,0.09
129900,12.94,14.01,4.58,0.76,0.61,0.23,0.09
130000,12.46,13.32,4.38,0.76,0.61,0.24,0.09
130100,14.44,16.16,5.18,0.76,0.61,0.24,0.09
130200,13.93,15.43,4.97,0.76,0.61,0.24,0.09
130300,14.44,16.16,5.18,0.76,0.61,0.24,0.09
130400,12.94,14.01,4.58,0.76,0.61,0.24,0.09
130500,13.44,14.72,4.77,0.76,0.61,0.24,0.09
130600,13.44,14.72,4.77,0.76,0.61,0.24,0.09
130700,12.94,14.01,4.58,0.76,0.61,0.24,0.09
130800,12.94,14.01,4.58,0.76,0.61,0.24,0.09
130900,12.94,14.01,4.58,0.76,0.61,0.24,0.09
131000,12.94,14.01,4.58,0.76,0.61,0.24,0.09
131100,11.97,12.65,4.19,0.76,0.61,0.24,0.09
131200,12.46,13.32,4.38,0.76,0.61,0.24,0.09
131300,15.96,18.43,5.80,0.76,0.61,0.24,0.09
131400,14.44,16.16,5.18,0.76,0.61,0.24,0.09
131500,13.44,14.72,4.77,0.76,0.61,0.24,0.09
131600,12.46,13.32,4.38,0.76,0.61,0.24,0.09
131700,12.94,14.01,4.58,0.75,0.61,0.24,0.09
131800,12.46,13.32,4.38,0.76,0.61,0.24,0.09
131900,13.93,15.43,4.97,0.76,0.61,0.24,0.09
132000,13.44,14.72,4.77,0.75,0.61,0.24,0.09
132100,12.46,13.32,4.38,0.75,0.61,0.24,0.09
132200,11.97,12.65,4.19,0.75,0.61,0.24,0.09
132300,12.46,13.32,4.38,0.75,0.61,0.24,0.09
132400,12.46,13.32,4.38,0.75,0.61,0.24,0.09
132500,12.94,14.01,4.58,0.75,0.61,0.24,0.09
132600,12.46,13.32,4.38,0.75,0.61,0.24,0.09
132700,13.44,14.72,4.77,0.75,0.61,0.24,0.09
132800,14.44,16.16,5.18,0.75,0.61,0.24,0.09
132900,12.46,13.32,4.38,0.75,0.61,0.24,0.09
133000,11.97,12.65,4.19,0.75,0.61,0.24,0.09
133100,12.46,13.32,4.38,0.75,0.61,0.24,0.09
133200,12.94,14.01,4.58,0.75,0.61,0.24,0.09
133300,13.44,14.72,4.77,0.75,0.61,0.24,0.09
133400,13.44,14.72,4.77,0.75,0.61,0.24,0.09
133500,11.97,12.65,4.19,0.75,0.61,0.24,0.09
133600,13.44,14.72,4.77,0.75,0.61,0.24,0.09
133700,13.44,14.72,4.77,0.75,0.61,0.24,0.09
133800,13.93,15.43,4.97,0.75,0.61,0.24,0.09
133900,13.44,14.72,4.77,0.75,0.61,0.24,0.09
134000,14.44,16.16,5.18,0.75,0.61,0.24,0.09
134100,12.94,14.01,4.58,0.75,0.61,0.24,0.09
134200,11.97,12.65,4.19,0.75,0.61,0.24,0.09
134300,14.44,16.16,5.18,0.75,0.61,0.24,0.09
134400,13.93,15.43,4.97,0.75,0.61,0.24,0.09
